dataset,name,chip_name,ec50_t,ec50_c,ec50_95ci_t,ec50_95ci_c,chip_dataset
Eva1,ems_ferrM_4338_0002,ladder_229,2.4507773902035304,2.26320605591824,0.5,0.2999999999999998,TwoSix_100K
Eva1,ems_ferrM_1242_0002,ladder_230,1.6926245762134855,1.4538123305954338,0.5999999999999996,0.5,TwoSix_100K
Eva1,ems_4hM_2336,ladder_231,-0.06844166647992511,-0.043641068429632224,2.3000000000000003,2.3000000000000003,TwoSix_100K
Rocklin,HHH_rd4_0084_buryD,ladder_232,-0.06844166647992511,0.39365805192458136,2.3000000000000003,2.7,TwoSix_100K
Rocklin,HEEH_rd3_1694_PG_hp,ladder_233,0.79556165291193,1.7698122217516583,0.6000000000000001,0.6000000000000005,TwoSix_100K
Rocklin,HEEH_rd2_0304_buryD,ladder_234,0.3955681871197523,0.7375699841140173,2.7,1.7000000000000002,TwoSix_100K
Rocklin,HEEH_rd3_1352,ladder_235,2.9262466579483863,1.8319933170495983,9.6,4.4,TwoSix_100K
Rocklin,EEHEE_rd3_1443,ladder_236,2.2111320600831137,2.178294637394726,0.6999999999999997,0.09999999999999963,TwoSix_100K
Rocklin,HEEH_rd2_0075,ladder_237,1.307342754041661,2.2904286322571377,1.0,0.5,TwoSix_100K
Rocklin,EEHEE_rd4_0312_PG_hp,ladder_238,1.0069400802667263,1.7645063502282727,0.6000000000000001,0.7999999999999998,TwoSix_100K
Rocklin,EEHEE_rd3_0575_buryD,ladder_239,-0.06844166647992511,1.2683575712702126,2.5,0.8999999999999999,TwoSix_100K
Rocklin,HHH_rd3_0160,ladder_240,4.409002805510968,3.4796793157438657,0.39999999999999947,0.20000000000000007,TwoSix_100K
Rocklin,EEHEE_rd3_0710,ladder_241,4.3828722910052695,3.4612702162970868,0.20000000000000007,0.4000000000000004,TwoSix_100K
Rocklin,EEHEE_rd3_1148_buryD,ladder_242,2.9799900720332664,2.7325088621903597,0.5,4.4,TwoSix_100K
Rocklin,EEHEE_rd1_0997_hp,ladder_243,-0.06844166647992511,-0.043641068429632224,2.5,2.3000000000000003,TwoSix_100K
Rocklin,HHH_rd4_0736_PG_hp,ladder_244,-0.06844166647992511,-0.043641068429632224,2.3000000000000003,2.3000000000000003,TwoSix_100K
Rocklin,HHH_rd1_0694_random,ladder_245,-0.06844166647992511,-0.043641068429632224,2.5,2.3000000000000003,TwoSix_100K
Rocklin,EEHEE_rd1_0753_hp,ladder_246,2.9262466579483863,2.5735274819248386,9.6,9.6,TwoSix_100K
Rocklin,HHH_rd4_0981_PG_hp,ladder_247,1.8268201855520223,2.5735274819248386,4.300000000000002,9.6,TwoSix_100K
Rocklin,EEHEE_rd3_1750_PG_hp,ladder_248,2.9262466579483863,1.7822248249953296,9.6,4.1,TwoSix_100K
Rocklin,EEHEE_rd3_0467_buryD,ladder_249,1.8268201855520223,2.586379708997285,4.300000000000002,0.7000000000000002,TwoSix_100K
Rocklin,HEEH_rd1_0487_random,ladder_250,2.9262466579483863,2.5735274819248386,9.6,9.6,TwoSix_100K
Rocklin,HEEH_rd4_0077_PG_hp,ladder_251,1.2980961359082557,1.4072399147710273,0.3000000000000003,0.19999999999999973,TwoSix_100K
Rocklin,EHEE_rd1_0056_hp,ladder_252,1.4422331233197019,2.3259359308162537,1.1,1.0999999999999996,TwoSix_100K
Rocklin,chymo_test_F390,ladder_253,2.9262466579483863,2.5735274819248386,9.6,9.6,TwoSix_100K
Rocklin,EEHEE_rd3_0957,ladder_254,3.488102788276197,2.442833547375981,1.3000000000000007,2.2000000000000006,TwoSix_100K
Rocklin,HEEH_rd4_0292,ladder_255,2.2792250644105656,2.6726282008702382,0.09999999999999963,0.10000000000000052,TwoSix_100K
Rocklin,EEHEE_rd3_0395,ladder_256,4.09665348359272,3.32963730201874,0.10000000000000052,0.20000000000000007,TwoSix_100K
Rocklin,EHEE_rd3_0091,ladder_257,2.8036225026881088,3.308613092678044,0.5,0.10000000000000052,TwoSix_100K
Rocklin,HHH_rd4_0412,ladder_258,4.314297323636364,3.3495315967406363,0.10000000000000052,0.09999999999999963,TwoSix_100K
Rocklin,EEHEE_rd4_0848,ladder_259,4.445706142780003,3.4695590389288293,0.2999999999999998,0.2999999999999998,TwoSix_100K
Rocklin,HEEH_rd4_0292_buryD,ladder_260,3.0258715878621008,2.7307542197898798,0.5,0.1999999999999993,TwoSix_100K
Rocklin,HEEH_rd1_0974_random,ladder_261,2.9115609577669783,3.394310237483273,0.5,0.09999999999999963,TwoSix_100K
Rocklin,EEHEE_rd3_0018,ladder_262,2.7938235159961944,2.487264935100492,0.8000000000000007,0.4000000000000004,TwoSix_100K
Rocklin,EHEE_rd2_0024,ladder_263,2.945252533069968,2.526176251134212,0.8999999999999995,0.8000000000000007,TwoSix_100K
Rocklin,EHEE_rd2_1132_PG_hp,ladder_264,-0.06844166647992511,2.7705338845854954,2.5,0.2999999999999998,TwoSix_100K
Rocklin,HEEH_rd2_0378_PG_hp,ladder_265,-0.06844166647992511,0.39365805366560935,2.3000000000000003,2.9000000000000004,TwoSix_100K
Rocklin,HEEH_rd3_0382_buryD,ladder_266,2.9262466579483863,1.8319933170495983,9.6,5.0,TwoSix_100K
Rocklin,HEEH_rd4_0934_PG_hp,ladder_267,-0.13401528086933945,-0.11354911390433232,2.2,2.2,TwoSix_100K
Rocklin,HEEH_rd4_0509_buryD,ladder_268,0.07749212746235834,0.4701066803779943,2.2,0.2999999999999998,TwoSix_100K
Rocklin,EHEE_rd1_0519_hp,ladder_269,0.5696143973487031,1.2929258672155903,0.6999999999999997,0.8999999999999999,TwoSix_100K
Rocklin,EEHEE_rd2_1010_buryD,ladder_270,1.854425422295276,2.694024338625004,0.7999999999999998,0.20000000000000007,TwoSix_100K
Rocklin,EHEE_rd4_0604_PG_hp,ladder_271,1.3152673269384874,0.7328548219791355,0.6000000000000001,0.8000000000000003,TwoSix_100K
Rocklin,HEEH_rd3_0100_PG_hp,ladder_272,0.3239063694993096,0.510633799378595,2.5,0.6000000000000001,TwoSix_100K
Rocklin,EEHEE_rd3_1703_buryD,ladder_273,1.7776533151440663,2.5735274819248386,4.1,9.6,TwoSix_100K
Rocklin,HEEH_rd3_0295,ladder_274,2.467519866995175,2.5003318915213377,4.1000000000000005,0.7000000000000002,TwoSix_100K
Rocklin,HEEH_rd4_0159_buryD,ladder_275,2.9262466579483863,1.8319933170495983,9.6,4.700000000000001,TwoSix_100K
Rocklin,EHEE_rd4_0939_buryD,ladder_276,0.35780464903161424,2.1968491112975066,0.2999999999999998,0.7999999999999998,TwoSix_100K
Rocklin,EHEE_rd1_0004_random,ladder_277,-0.13401528086933945,2.4403766519020627,2.1,0.20000000000000007,TwoSix_100K
Rocklin,tryp_test_K309,ladder_278,4.300840127544158,3.4102979427324707,0.2999999999999998,0.2999999999999998,TwoSix_100K
Rocklin,tryp_test_K482,ladder_279,3.624861423427719,2.7212896130173685,0.6000000000000005,0.4000000000000004,TwoSix_100K
Rocklin,chymo_test_W006,ladder_280,2.9262466579483863,1.75589458513077,9.6,4.0,TwoSix_100K
Rocklin,tryp_test_R466,ladder_281,4.208968129732743,3.382245827375552,1.2000000000000002,0.20000000000000007,TwoSix_100K
Rocklin,1ZRW,ladder_282,0.3955681871197523,0.8531086663528513,2.7,0.8999999999999999,TwoSix_100K
Rocklin,HEEH_rd4_0119_PG_hp,ladder_283,-0.06844166647992511,0.8531084289657354,2.3000000000000003,1.0,TwoSix_100K
Rocklin,HEEH_rd2_0066_buryD,ladder_284,0.3955681871197523,-0.043641068429632224,2.7,2.5,TwoSix_100K
Rocklin,HEEH_rd4_0745_PG_hp,ladder_285,-0.257982343155125,0.2390276204882669,1.9,0.20000000000000007,TwoSix_100K
Rocklin,HEEH_rd3_0402_buryD,ladder_286,0.6291494669032682,2.686769404490997,2.6,0.7999999999999998,TwoSix_100K
Rocklin,EEHEE_rd2_0071_PG_hp,ladder_287,2.644804897623305,2.8115205233388485,0.6000000000000005,0.7000000000000002,TwoSix_100K
Rocklin,EEHEE_rd3_1237_buryD,ladder_288,2.9262466579483863,2.5735274819248386,9.6,9.6,TwoSix_100K
Rocklin,EHEE_rd1_0303_hp,ladder_289,0.1741123297282905,0.4313828710089109,2.3000000000000003,0.5,TwoSix_100K
Rocklin,HEEH_rd4_0960_buryD,ladder_290,2.341166381234876,3.460446538478001,0.9000000000000004,0.20000000000000007,TwoSix_100K
Rocklin,EHEE_rd1_0356,ladder_291,2.9262466579483863,2.5735274819248386,9.6,6.200000000000001,TwoSix_100K
Rocklin,EEHEE_rd1_0415_random,ladder_292,0.9948187979528159,3.418962264148991,0.9000000000000004,0.20000000000000007,TwoSix_100K
Rocklin,EHEE_rd2_0782,ladder_293,4.293577055148525,3.5249891044438124,0.10000000000000052,0.6000000000000005,TwoSix_100K
Rocklin,HHH_rd2_0058,ladder_294,4.460001310868184,4.2100670632515405,0.1999999999999993,1.4000000000000004,TwoSix_100K
Rocklin,HHH_rd1_0938_random,ladder_295,0.5164538347058223,2.750061520341915,2.9,0.6000000000000005,TwoSix_100K
Rocklin,EHEE_rd4_0017,ladder_296,4.400235912070167,3.4089729190693885,0.2999999999999998,0.2999999999999998,TwoSix_100K
Rocklin,EHEE_rd4_0096,ladder_297,4.394306936061701,3.4802882281932064,0.10000000000000052,0.10000000000000052,TwoSix_100K
Rocklin,EEHEE_rd2_1198_buryD,ladder_298,1.721162740271326,3.488244408320689,3.9,0.39999999999999947,TwoSix_100K
Rocklin,EEHEE_rd3_1244,ladder_299,4.42576364442943,3.6347153662006004,0.2999999999999998,0.9000000000000004,TwoSix_100K
Rocklin,chymo_test_Y496,ladder_300,4.3596151188863725,3.5135644385960387,0.09999999999999963,0.2999999999999998,TwoSix_100K
Rocklin,GCN4_S14R+H18E+N21A,ladder_301,3.821145083199074,3.498522164677431,0.0,0.20000000000000007,TwoSix_100K
Rocklin,HEEH_rd3_1287,ladder_302,1.8006875123554251,0.8472306274396497,0.7000000000000002,0.7000000000000002,TwoSix_100K
Rocklin,HEEH_rd3_0904_buryD,ladder_303,2.9262466579483863,1.7822248249953296,9.6,4.1,TwoSix_100K
Rocklin,EHEE_rd2_1133_PG_hp,ladder_304,1.4252643937550884,-0.043641068429632224,1.2000000000000002,2.3000000000000003,TwoSix_100K
Rocklin,EHEE_rd2_0245_PG_hp,ladder_305,3.1138996079548624,1.0865051182294945,0.5999999999999996,0.8000000000000003,TwoSix_100K
Rocklin,HHH_rd1_0501,ladder_306,0.5131400214555943,2.4269687541468006,1.1999999999999995,0.3000000000000007,TwoSix_100K
Eva2,ems_bGC_181,ladder_307,1.3073427540416815,1.3834827965831051,1.0,1.2000000000000002,TwoSix_100K
Eva2,ems_4hC_875_0001,ladder_308,2.9262466579483863,2.7624002433053185,9.6,0.5,TwoSix_100K
Eva2,ems_ferrM_2454_0001,ladder_309,0.5956356687159605,1.4753318479976758,0.5999999999999996,0.2999999999999998,TwoSix_100K
Eva2,ems_ferrM_7343_0002,ladder_310,2.3937672133122634,2.4292584054837394,1.1999999999999995,0.20000000000000007,TwoSix_100K
Eva2,ems_4hM_4368,ladder_311,2.2289160506078654,2.7424941160469403,0.09999999999999963,0.09999999999999963,TwoSix_100K
Eva2,ems_4hC_689_0001,ladder_312,1.3626115275033917,2.3622540767885574,0.2999999999999998,0.2999999999999998,TwoSix_100K
Eva2,ems_4hC_1933_0002,ladder_313,1.4118760206739995,1.1209760764605043,0.2999999999999998,0.6000000000000001,TwoSix_100K
Eva2,id_12737.kin_propCO_8.5_4.2_5.8_t0131_0012_0004_0001,ladder_314,1.6183332027877322,3.0141036551207754,1.7000000000000002,1.0,TwoSix_100K
Eva2,bp1_19.kin_propCO_8.0_3.4_1.2_t0086_0012_0004_0001,ladder_315,2.9262466579483863,2.5735274819248386,9.6,9.6,TwoSix_100K
Eva2,ems_ferrM_3691_0001,ladder_316,0.3578046491851774,0.3891445130824824,0.2999999999999998,0.3999999999999999,TwoSix_100K
Eva2,ems_thioM_22_0001,ladder_317,0.3955681871197523,2.445581055043116,3.5,0.2999999999999998,TwoSix_100K
Eva2,bGM_632_0001,ladder_318,-0.06844166647992511,0.7375699841140173,2.3000000000000003,1.8000000000000005,TwoSix_100K
Eva2,ems_3hM_2113,ladder_319,3.746975367859984,2.7225516340743856,0.0,0.09999999999999963,TwoSix_100K
Eva2,ems_3hM_1871,ladder_320,3.745889715393659,3.4387509518031707,0.5999999999999996,0.20000000000000007,TwoSix_100K
Eva2,bp1_6485.kin_propCO_8.0_5.8_12.5_t0113_0001_0004_0001,ladder_321,2.4035951750867266,1.8319933170495983,4.6,4.5,TwoSix_100K
Eva2,ems_4hM_4885_0001,ladder_322,3.8454594689945685,3.3711401174272195,0.09999999999999963,0.1999999999999993,TwoSix_100K
Eva2,ems_4hM_2590_0001,ladder_323,2.200341994264868,1.3389331986991302,0.1999999999999993,0.2999999999999998,TwoSix_100K
Eva2,ems_3hC_1780_0002,ladder_324,3.2178610072419844,2.7416002096488232,0.0,0.09999999999999963,TwoSix_100K
Eva2,ems_3hM_174,ladder_326,2.5479310569689138,2.4912288998537986,0.9000000000000004,0.3000000000000007,TwoSix_100K
Eva2,ems_3hC_617,ladder_327,4.349684974372616,3.4960243578140338,0.09999999999999963,0.10000000000000052,TwoSix_100K
Eva2,id_12980.kin_propCO_7.5_3.4_1.2_t0063_0009_0005_0001,ladder_328,4.186740548706297,3.471180227420973,0.10000000000000052,0.2999999999999998,TwoSix_100K
Eva2,ems_3hM_3647,ladder_329,4.458277866391511,3.4597907556519387,0.09999999999999963,0.09999999999999963,TwoSix_100K
Eva2,ems_3hM_965,ladder_330,3.859267918831777,3.359626663823223,0.0,0.0,TwoSix_100K
Eva2,ems_3hM_1452,ladder_331,4.359056373607287,3.474595577987213,0.09999999999999963,0.20000000000000007,TwoSix_100K
Eva2,p1-14H-GBL-16H-GABBL-15H_0064_0001_0001_0001,ladder_332,3.367885442576291,2.961907744221545,0.09999999999999963,0.5,TwoSix_100K
Eva2,ems_3hC_1225,ladder_334,4.44043039556731,3.4851922375814564,0.09999999999999963,0.10000000000000052,TwoSix_100K
Eva2,id_10397.kin_propCO_8.5_4.2_5.8_t0130_0005_0009_0001,ladder_335,4.1709410507972855,2.3167558565359165,0.10000000000000052,0.9000000000000004,TwoSix_100K
Eva2,bp1_8973.kin_propCO_8.0_47.6_-3.3_t0093_0001_0004_0001,ladder_336,4.172687480513321,3.257612442291708,0.0,0.7000000000000002,TwoSix_100K
Eva2,ems_3hC_738,ladder_337,2.645860452810349,3.4812698375822855,5.0,0.20000000000000007,TwoSix_100K
Eva2,bp1_2307.kin_propCO_6.5_-5.9_26.5_t0204_0003_0005_0001,ladder_338,4.28098444736814,3.3644379191675364,0.20000000000000007,0.1999999999999993,TwoSix_100K
Eva2,ems_thioM_222_0001,ladder_339,1.5064974316010125,2.4763045053376787,0.2999999999999998,0.20000000000000007,TwoSix_100K
Eva2,id_10141.kin_propCO_8.5_4.2_5.8_t0134_0002_0008_0001,ladder_340,1.3832293937142814,3.021437212872663,1.0,1.0999999999999996,TwoSix_100K
Eva2,ems_4hM_4026_0001,ladder_341,1.8268201855520223,1.75589458513077,4.300000000000002,4.0,TwoSix_100K
Eva2,id_10978.kin_propCO_7.5_3.8_-3.4_t0073_0002_0007_0001,ladder_342,1.7776533151440663,3.3920134720260675,4.1,0.39999999999999947,TwoSix_100K
Eva2,ems_thioM_973,ladder_343,1.6108978635489417,2.2878292137082683,0.2999999999999998,1.0,TwoSix_100K
Eva2,ems_4hC_2061_0001,ladder_344,1.2891858663888298,1.4620245576240685,1.0,0.3999999999999999,TwoSix_100K
Eva2,ems_ferrM_1120_0001,ladder_345,1.3290576829236684,1.3229476419844624,0.20000000000000007,0.20000000000000007,TwoSix_100K
Eva2,p1-14H-GBL-16H-GABBL-15H_0342_0001_0001_0002,ladder_346,3.380524303212743,2.69770990330984,0.1999999999999993,0.20000000000000007,TwoSix_100K
Eva2,id_13721.kin_propCO_7.0_3.4_1.2_t0039_0022_0006_0001,ladder_347,2.9262466579483863,1.7382423058850816,9.6,4.0,TwoSix_100K
Eva2,bp1_57.kin_propCO_7.0_-0.2_-5.4_t0029_0003_0003_0001,ladder_348,2.9262466579483863,2.5735274819248386,9.6,9.6,TwoSix_100K
Eva2,p1-15H-GBL-16H-GBL-16H_0039_0001_0001_0002,ladder_349,4.4632760368664925,3.3365981154719218,0.1999999999999993,0.20000000000000007,TwoSix_100K
Eva2,p1-14H-GBL-16H-GBL-14H_0419_0001_0001_0002,ladder_350,4.3677288444426425,2.6817206762343893,0.20000000000000007,0.10000000000000052,TwoSix_100K
Eva2,ems_3hC_595,ladder_351,2.4100563829698327,2.7500942158566124,0.20000000000000007,0.09999999999999963,TwoSix_100K
Eva2,ems_ferrM_997_0001,ladder_352,1.7515476251455817,2.473704339166304,4.0,0.5,TwoSix_100K
Eva2,ems_3hC_479,ladder_353,2.5167827422864604,2.415772136652225,0.2999999999999998,0.3000000000000007,TwoSix_100K
Eva2,ems_3hM_1072,ladder_354,3.6139730046754672,3.349214687752585,0.6000000000000005,0.2999999999999998,TwoSix_100K
Eva2,ems_f2_623,ladder_355,0.41178294791906,0.5644721679233824,0.19999999999999973,0.7999999999999998,TwoSix_100K
Eva2,p1-15H-GBL-16H-GABBL-16H_0378_0001_0001_0001,ladder_356,3.2314612056671614,2.4507461021093007,0.0,0.10000000000000052,TwoSix_100K
Eva2,ems_4hC_3262,ladder_357,-0.06844166647992511,0.7375699841191699,2.5,1.6,TwoSix_100K
Eva2,ems_4hM_502_0001,ladder_359,1.7527825695410255,2.7321232910783064,0.5,0.1999999999999993,TwoSix_100K
Eva2,ems_3hM_3316,ladder_360,1.8993550212649213,2.40215617021799,0.6000000000000005,0.20000000000000007,TwoSix_100K
Eva2,id_13900.kin_propCO_8.0_-0.2_-5.4_t0079_0042_0007_0001,ladder_361,2.9262466579483863,2.5735274819248386,6.1,9.6,TwoSix_100K
Eva2,p1-14H-GBL-16H-GABBL-15H_0066_0001_0001_0001,ladder_362,4.225676235132564,3.3324402375503075,0.09999999999999963,0.0,TwoSix_100K
Eva2,ems_thioM_288_0001,ladder_363,1.0870928723427011,0.39365805192458136,0.8000000000000003,2.7,TwoSix_100K
Eva2,ems_4hC_2929_0002,ladder_364,0.6291494669032682,1.7055171939504954,2.6,1.1999999999999995,TwoSix_100K
Eva2,bGM_227_0001,ladder_365,2.3822345618193226,2.6793248015657882,0.2999999999999998,0.10000000000000052,TwoSix_100K
Eva2,ems_ferrC_397,ladder_366,0.41178294791906,2.3702243947806108,0.19999999999999973,0.10000000000000052,TwoSix_100K
Eva2,ems_4hM_3604,ladder_367,2.573031553914059,3.1265401921238416,0.2999999999999998,0.20000000000000007,TwoSix_100K
Eva2,ems_3hM_1660,ladder_368,4.370936653414367,3.5476246754592786,0.0,0.09999999999999963,TwoSix_100K
Eva2,ems_3hC_820_0001,ladder_369,4.392387280480114,3.5827348743726035,0.10000000000000052,0.3000000000000007,TwoSix_100K
Eva2,ems_3hC_690_0001,ladder_371,2.676760808084131,2.765532863095476,0.5,0.20000000000000007,TwoSix_100K
Eva2,ems_3hM_2062,ladder_372,3.8913799144585166,3.4748584461779632,0.20000000000000007,0.39999999999999947,TwoSix_100K
Eva2,ems_ferrM_3764_0001,ladder_373,2.9262466579483863,2.5735274819248386,9.6,9.6,TwoSix_100K
Eva2,ems_4hM_870_0001,ladder_375,2.409532508013496,2.6552830066957416,0.20000000000000007,0.5999999999999996,TwoSix_100K
Eva2,ems_ferrM_7283,ladder_376,2.5204143245736885,3.3358916634291216,0.20000000000000007,0.0,TwoSix_100K
Eva2,ems_ferrM_6895,ladder_377,3.781889681479295,3.273320343950474,0.0,0.0,TwoSix_100K
Eva2,ems_4hM_3571_0001,ladder_378,3.3372032285056576,2.678827869394922,0.20000000000000007,0.20000000000000007,TwoSix_100K
Eva2,p1-15H-GBL-16H-GBL-16H_0039_0001_0001_0001,ladder_379,4.393694600454337,3.3525690713191327,0.10000000000000052,0.09999999999999963,TwoSix_100K
Eva2,ems_ferrM_2743_0001,ladder_380,2.9262466579483863,2.5735274819248386,9.6,9.6,TwoSix_100K
Eva2,ems_ferrM_3327_0001,ladder_381,2.0429421517862583,2.423243727516217,0.4000000000000004,0.09999999999999963,TwoSix_100K
Eva2,ems_thioFL2_181,ladder_382,3.4207223917956666,0.1729820762698555,3.2,2.3000000000000003,TwoSix_100K
Rocklin,EEHEE_rd1_0043,EEHEE_rd1_0043,2.244088043489317,2.654206618255355,0.2999999999999998,0.4000000000000004,TwoSix_100K
Rocklin,EEHEE_rd1_0050,EEHEE_rd1_0050,-0.06844166647992511,2.6751125876435915,2.5,0.20000000000000007,TwoSix_100K
Rocklin,EEHEE_rd1_0058,EEHEE_rd1_0058,2.1790580504130705,2.314618457682033,0.6999999999999997,0.20000000000000007,TwoSix_100K
Rocklin,EEHEE_rd1_0060,EEHEE_rd1_0060,0.6291494669032682,1.0865051182292014,2.6,0.8000000000000003,TwoSix_100K
Rocklin,EEHEE_rd1_0073,EEHEE_rd1_0073,2.9262466579483863,2.71488695894846,9.6,0.9000000000000004,TwoSix_100K
Rocklin,EEHEE_rd1_0121,EEHEE_rd1_0121,0.9948187979528159,3.358737281475186,0.9000000000000004,0.4000000000000004,TwoSix_100K
Rocklin,EEHEE_rd1_0122,EEHEE_rd1_0122,0.5869972155429823,0.34506740790136337,0.5,1.9,TwoSix_100K
Rocklin,EEHEE_rd1_0140,EEHEE_rd1_0140,1.0870928723427011,2.477480329810272,0.8000000000000003,1.0,TwoSix_100K
Rocklin,EEHEE_rd1_0162,EEHEE_rd1_0162,1.1935282722187346,2.3233174631178843,0.3000000000000003,0.20000000000000007,TwoSix_100K
Rocklin,EEHEE_rd1_0183,EEHEE_rd1_0183,2.9262466579483863,2.5735274819248386,9.6,9.6,TwoSix_100K
Rocklin,EEHEE_rd1_0204,EEHEE_rd1_0204,0.7423377878495783,1.4307197145618131,1.0,1.1,TwoSix_100K
Rocklin,EEHEE_rd1_0235,EEHEE_rd1_0235,1.7515476251455817,1.75589458513077,4.0,4.0,TwoSix_100K
Rocklin,EEHEE_rd1_0265,EEHEE_rd1_0265,2.9262466579483863,2.307579856186986,9.6,4.300000000000002,TwoSix_100K
Rocklin,EEHEE_rd1_0299,EEHEE_rd1_0299,1.0078769374509515,1.4211616589593132,0.6000000000000001,0.5,TwoSix_100K
Rocklin,EEHEE_rd1_0351,EEHEE_rd1_0351,2.3323783428825373,2.443280904398389,0.2999999999999998,1.0999999999999996,TwoSix_100K
Rocklin,EEHEE_rd1_0376,EEHEE_rd1_0376,2.9262466579483863,2.758117479772217,9.6,1.0,TwoSix_100K
Rocklin,EEHEE_rd1_0380,EEHEE_rd1_0380,-0.06844166647992511,0.5139108119547382,2.5,2.9,TwoSix_100K
Rocklin,EEHEE_rd1_0385,EEHEE_rd1_0385,2.5804628342292277,2.719907320441329,0.4000000000000004,0.1999999999999993,TwoSix_100K
Rocklin,EEHEE_rd1_0397,EEHEE_rd1_0397,2.9262466579483863,2.3970352041193337,9.6,4.4,TwoSix_100K
Rocklin,EEHEE_rd1_0429,EEHEE_rd1_0429,2.599358533172788,1.393065527187665,1.6999999999999995,1.1999999999999995,TwoSix_100K
Rocklin,EEHEE_rd1_0434,EEHEE_rd1_0434,1.7515476251455817,2.264141268074104,4.1,2.9000000000000004,TwoSix_100K
Rocklin,EEHEE_rd1_0457,EEHEE_rd1_0457,1.0809430460504916,2.365977500551624,0.8000000000000003,0.6999999999999997,TwoSix_100K
Rocklin,EEHEE_rd1_0482,EEHEE_rd1_0482,0.9948187979528159,2.2800333752467723,0.9000000000000004,0.2999999999999998,TwoSix_100K
Rocklin,EEHEE_rd1_0507,EEHEE_rd1_0507,2.9262466579483863,2.5735274819248386,9.6,9.6,TwoSix_100K
Rocklin,EEHEE_rd1_0512,EEHEE_rd1_0512,2.9262466579483863,2.617841547826452,9.6,5.5,TwoSix_100K
Rocklin,EEHEE_rd1_0513,EEHEE_rd1_0513,1.3911761418408164,-0.043641068429632224,1.3000000000000005,2.3000000000000003,TwoSix_100K
Rocklin,EEHEE_rd1_0525,EEHEE_rd1_0525,1.2544385823886124,2.473364988321592,0.7999999999999998,0.20000000000000007,TwoSix_100K
Rocklin,EEHEE_rd1_0531,EEHEE_rd1_0531,0.3239056969742906,-0.11354911390433232,2.5,2.2,TwoSix_100K
Rocklin,EEHEE_rd1_0536,EEHEE_rd1_0536,1.5097530266532433,1.9832200761891456,1.5,0.6999999999999997,TwoSix_100K
Rocklin,EEHEE_rd1_0550,EEHEE_rd1_0550,0.8622004690159549,2.995681409268209,0.8000000000000003,0.2999999999999998,TwoSix_100K
Rocklin,EEHEE_rd1_0577,EEHEE_rd1_0577,1.0809430460504916,2.9756289446346544,0.8000000000000003,0.6000000000000005,TwoSix_100K
Rocklin,EEHEE_rd1_0581,EEHEE_rd1_0581,2.9262466579483863,2.594766565047472,9.6,0.9000000000000004,TwoSix_100K
Rocklin,EEHEE_rd1_0587,EEHEE_rd1_0587,2.9262466579483863,2.45457940269012,9.6,4.1000000000000005,TwoSix_100K
Rocklin,EEHEE_rd1_0588,EEHEE_rd1_0588,-0.06844166647992511,-0.043641068429632224,2.5,2.3000000000000003,TwoSix_100K
Rocklin,EEHEE_rd1_0608,EEHEE_rd1_0608,1.3440349326512908,2.246069139630116,0.5,0.7999999999999998,TwoSix_100K
Rocklin,EEHEE_rd1_0652,EEHEE_rd1_0652,1.2668548055209958,2.365001437707745,1.1,0.2999999999999998,TwoSix_100K
Rocklin,EEHEE_rd1_0682,EEHEE_rd1_0682,2.3684273089900105,1.2854801511855076,0.20000000000000007,0.5999999999999996,TwoSix_100K
Rocklin,EEHEE_rd1_0683,EEHEE_rd1_0683,1.7515476251455817,2.5735274819248386,4.0,9.6,TwoSix_100K
Rocklin,EEHEE_rd1_0723,EEHEE_rd1_0723,2.14935671513988,2.42459585356842,4.1,0.3000000000000007,TwoSix_100K
Rocklin,EEHEE_rd1_0731,EEHEE_rd1_0731,2.154750301415437,2.1397262704821367,0.5999999999999996,0.5,TwoSix_100K
Rocklin,EEHEE_rd1_0738,EEHEE_rd1_0738,2.3001239673149034,2.369064945938492,0.20000000000000007,0.2999999999999998,TwoSix_100K
Rocklin,EEHEE_rd1_0739,EEHEE_rd1_0739,2.275353287278687,2.284781531252473,0.2999999999999998,0.20000000000000007,TwoSix_100K
Rocklin,EEHEE_rd1_0741,EEHEE_rd1_0741,2.2330875288869096,2.639926534690181,0.09999999999999963,0.0,TwoSix_100K
Rocklin,EEHEE_rd1_0748,EEHEE_rd1_0748,2.1742974194307365,3.0782091945264574,0.7999999999999998,0.20000000000000007,TwoSix_100K
Rocklin,EEHEE_rd1_0768,EEHEE_rd1_0768,2.1682652998725978,2.608109948547054,0.2999999999999998,0.4000000000000004,TwoSix_100K
Rocklin,EEHEE_rd1_0778,EEHEE_rd1_0778,1.4869754969079414,1.3839683973367318,0.2999999999999998,0.2999999999999998,TwoSix_100K
Rocklin,EEHEE_rd1_0784,EEHEE_rd1_0784,3.6358098986314737,3.493447263905431,0.7999999999999998,0.20000000000000007,TwoSix_100K
Rocklin,EEHEE_rd1_0827,EEHEE_rd1_0827,1.8268201855520223,2.7804984988460566,4.300000000000002,0.4000000000000004,TwoSix_100K
Rocklin,EEHEE_rd1_0832,EEHEE_rd1_0832,1.3582598094049076,1.3481301639903205,0.2999999999999998,0.2999999999999998,TwoSix_100K
Rocklin,EEHEE_rd1_0834,EEHEE_rd1_0834,1.4831905464288466,2.7078760826981845,0.6000000000000001,0.20000000000000007,TwoSix_100K
Rocklin,EEHEE_rd1_0868,EEHEE_rd1_0868,2.9262466579483863,2.5735274819248386,9.6,9.6,TwoSix_100K
